0x006df5d4,_dadd
0xff235718,j_UIFS_StartMovieRecord_FW
0xff23571c,j_UIFS_StopMovieRecord_FW
0xff235b3c,j_UIFS_WirelessExecuteSendForever_FW
0xff235744,j_UIFS_WriteFirmInfoToFile_FW
0xff21de68,j_VbattGet_FW
0xff21e4a8,j_VerifyByte_FW
0xff02714c,j_Write_FW
0xff07f718,j_WRITEADJTABLETOFROM_FW
0xff391180,j_WriteNFCUserArea_FW
0xff390a74,JoinWLANNetwork_FW
0xff02bfec,kbd_p1_f
0xff02bff8,kbd_p1_f_cont
0xff02b6d0,kbd_p2_f
0xff02bf9c,kbd_read_keys
0xff073dcc,kbd_read_keys_r2
0xff1903a8,LcdCon_GetLcdAdjParameter_FW
0xff18ff98,LcdCon_GetLcdBackLightParameter_FW
0xff1905e4,LcdCon_GetLcdParameter_FW
0xff190438,LcdCon_SaveLcdAdjParameter_FW
0xff190024,LcdCon_SaveLcdBackLightParameter_FW
0xff190674,LcdCon_SaveLcdParameter_FW
0xff1902e4,LcdCon_SetLcdAdjParameter_FW
0xff18fefc,LcdCon_SetLcdBackLightBrightness_FW
0xff18ff34,LcdCon_SetLcdBackLightParameter_FW
0xff190270,LcdCon_SetLcdDriver_FW
0xff190454,LcdCon_SetLcdParameter_FW
0xff1903f8,LcdCon_ShowLcdAdjParameter_FW
0xff18ffe4,LcdCon_ShowLcdBackLightParameter_FW
0xff190634,LcdCon_ShowLcdParameter_FW
0xff1907ac,LcdCon_StartLcdPeriodicalSetting_FW
0xff1907e0,LcdCon_StopLcdPeriodicalSetting_FW
0xff44eb4c,LCDMsg_ChangeColor_FW
0xff44ed7c,LCDMsg_Create_FW
0xff44ec30,LCDMsg_Delete_FW
0xff44ea44,LCDMsg_Move_FW
0xff44eadc,LCDMsg_MoveRatio_FW
0xff44e900,LCDMsg_SetNum_FW
0xff44e7c4,LCDMsg_SetStr_FW
0xff44e9f0,LCDMsg_SwDisp_FW
0xff44f210,LCDRect_ChangeColor_FW
0xff44f3e8,LCDRect_Create_FW
0xff44f4bc,LCDRect_Delete_FW
0xff44ef10,LCDRect_Move_FW
0xff44efa8,LCDRect_MoveRatio_FW
0xff44f09c,LCDRect_Resize_FW
0xff44f134,LCDRect_ResizeRatio_FW
0xff44f2f0,LCDRect_SwDisp_FW
0xff05bf80,LeaveWLANNetwork_FW
0xff21de6c,LEDDrive
0xff21de6c,LEDDrive_FW
0xff337a28,LiveImageTool.ChangeDzoom_FW
0xff337a80,LiveImageTool.Dister_FW
0xff337994,LiveImageTool.DzoomTele_FW
0xff3379e8,LiveImageTool.DzoomWide_FW
0xff050e50,LiveImageTool.GetDzoomPosition_FW
0xff337a64,LiveImageTool.Jump_FW
0xff337a18,LiveImageTool.Pause_FW
0xff337a20,LiveImageTool.Resume_FW
0xff3378b8,LiveImageTool.StartEVF_FW
0xff3378c4,LiveImageTool.StartEVFFocusJet_FW
0xff3378d0,LiveImageTool.StartEVFMF_FW
0xff3378f0,LiveImageTool.StartEVFMovFULLHD30P_FW
0xff337904,LiveImageTool.StartEVFMovFULLHD60P_FW
0xff3378dc,LiveImageTool.StartEVFMovFULLHD_FW
0xff33792c,LiveImageTool.StartEVFMovHD60P_FW
0xff337918,LiveImageTool.StartEVFMovHD_FW
0xff337940,LiveImageTool.StartEVFMovQVGA_FW
0xff337954,LiveImageTool.StartEVFMovQVGA_HS_FW
0xff33795c,LiveImageTool.StartEVFMovVGA_FW
0xff337970,LiveImageTool.StartEVFMovVGA_HS_FW
0xff337a08,LiveImageTool.StopDzoom_FW
0xff337984,LiveImageTool.StopEVF_FW
0xff07eda8,LoadAdjustmentTable_FW
0xff07f200,LoadAdjustmentValue_FW
0xff1d3fc0,LoadDataFromAdjTableBin_FW
0xff07edb8,LoadDefectAdjTable_FW
0xff1d44ec,LoadDUID_FW
0xff1d44b4,LoadDUIDCheckSum_FW
0xff1d4528,LoadFactoryAdjData_FW
0xff1d4584,LoadFactoryIDData_FW
0xff4d41f4,LoadFactoryNumber_FW
0xff1d4554,LoadHistoryAdjData_FW
0xff1d3ec0,LoadParamDataFromAdjTableBin_FW
0xff0ab914,LoadScript_FW
0xff4d42d8,LoadSerialNumber_FW
0x006b98e8,LocalTime
0xff360e2c,LockHdmiState_FW
0xff0b4bc8,LockMainPower
0xff0b4bc8,LockMainPower_FW
0xff035954,LogCameraEvent
0xff0271b8,Lseek
0xff0271b8,lseek
0xff0271b8,Lseek_FW
0xff3da738,MakeBootDisk_FW
0xff3162d8,MakeDefectTurnTable_FW
0xff3da74c,MakeScriptDisk_FW
0xff030e70,MakeSDCardBootable
0xff024ff4,malloc
0xff03823c,malloc_strictly
0xff315f0c,MarkPointDefData_FW
0xff21dc5c,Mecha.Create_FW
0xff3d6a08,MechaCPUMemoryDump_FW
0xff3d6a2c,MechaCPUMemoryWrite_FW
0xff21dcd0,MechaReset_FW
0xff21dcdc,MechaTerminate_FW
0xff21dc00,MechaUnRegisterEventProcedure_FW
0xff024dcc,memcmp
0xff024dcc,memcmp_FW
0xff0cbe3c,memcpy
0xff0cbe3c,memcpy_FW
0xff3da164,MemoryChecker_FW
0xff2ef904,memset
0xff2ef904,memset_FW
0xff020b68,memShow_FW
0xff033270,MenuIn
0xff03329c,MenuOut
0xff3155a0,MergeAndConvertDefect_FW
0xff315b24,MixPixDetect_FW
0xff027438,mkdir
0xff0cb59c,mktime_ext
0xff21e3dc,mod_FW
0xff3da674,MonSelEvent_FW
0xff391f20,MoveComputerZoomToPoint_FW
0xff0b1b68,MoveControllerToTopOfZOrder_FW
0xff091180,MoveCzPeakPositon_FW
0xff3d3840,MoveCZToPoint_FW
0xff3d38e0,MoveCZToPointByOVF_FW
0xff3d38b0,MoveCZToTele_FW
0xff3d3880,MoveCZToWide_FW
0xff3bf0d8,MoveDCMotorCCW_FW
0xff3bf030,MoveDCMotorCW_FW
0xff4f98ac,MoveEsm_FW
0xff3d41d4,MoveFocusActuator_FW
0xff3d4b80,MoveFocusActuatorEncPiPosition_FW
0xff4d69f0,MoveFocusDistance_FW
0xff4d69f0,MoveFocusLensToDistance
0xff4d69f0,MoveFocusLensToDistance_FW
0xff4d68d4,MoveFocusLensToPosition_FW
0xff4d67bc,MoveFocusLensToPositionWithMaxSpeed_FW
0xff4d6804,MoveFocusLensToPositionWithSpeed_FW
0xff3d3b68,MoveFocusLensToTerminate_FW
0xff4d66d4,MoveFocusLensToTerminatePosition_FW
0xff3d3bc4,MoveFocusLensToTerminateWithKeepExciting_FW
0xff3d3c20,MoveFocusLensWithDistance_FW
0xff3d3d44,MoveFocusLensWithPosition_FW
0xff3d3e7c,MoveFocusLensWithPositionImmediateReturn_FW
0xff3d4088,MoveFocusLensWithPositionWithCompBacklash_FW
0xff3d3f5c,MoveFocusLensWithPositionWithoutBacklash_FW
0xff4d6924,MoveFocusPosition_FW
0xff4d66d4,MoveFocusToTerminate_FW
0xff1d3c18,MoveIrisFullClose_FW
0xff1d3be0,MoveIrisFullOpen_FW
0xff1d3cc0,MoveIrisMechaPositionWithBacklash_FW
0xff1d3d00,MoveIrisMechaPositionWithoutBacklash_FW
0xff1d3ac8,MoveIrisToAv_FW
0xff1d3d40,MoveIrisToAvWithoutBacklash_FW
0xff3d4e78,MoveIrisToFullClose_FW
0xff3d4e50,MoveIrisToFullOpen_FW
0xff3d4df4,MoveIrisToPositionWithBacklash_FW
0xff3d4edc,MoveIrisToPositionWithoutBacklash_FW
0xff3d4d54,MoveIrisToStandbyPosition_FW
0xff3d4e28,MoveIrisToTerminatePosition_FW
0xff3d4d7c,MoveIrisWithAv
0xff3d4d7c,MoveIrisWithAv_FW
0xff3d502c,MoveIrisWithAvAndAvSpeed_FW
0xff3d5070,MoveIrisWithAvAndAvSpeedWithoutBacklash_FW
0xff3d4db0,MoveIrisWithAvAndSpeed_FW
0xff3d4f10,MoveIrisWithAvAndSpeedWithoutBacklash_FW
0xff3d4ea8,MoveIrisWithAvWithoutBacklash_FW
0xff1d3c88,MoveIrisWithTerminatePosition_FW
0xff4da520,MoveISLensToBottomLimitPosition_FW
0xff4dace4,MoveISLensToCentralPosition_FW
0xff4da508,MoveISLensToLeftLimitPosition_FW
0xff4da550,MoveISLensToLimitPosition_FW
0xff4da4f0,MoveISLensToRightLimitPosition_FW
0xff4da538,MoveISLensToTopLimitPosition_FW
0xff3d5110,MoveLensToFirstPoint_FW
0xff3d5160,MoveLensToTerminatePoint_FW
0xff031a98,MoveOpticalZoomAt
0xff2092ec,MoveZoomActuator_FW
0xff3d591c,MoveZoomLensToMechaEdge_FW
0xff392470,MoveZoomLensToMechaEnd_FW
0xff391ee0,MoveZoomLensToPoint_FW
0xff391ea0,MoveZoomLensToPosition_FW
0xff39257c,MoveZoomLensToPositionByManual_FW
0xff3d58dc,MoveZoomLensToTerminatePosition_FW
0xff3d57f4,MoveZoomLensWithPoint
0xff3d57f4,MoveZoomLensWithPoint_FW
0xff3d5840,MoveZoomLensWithPointImmediateReturn_FW
0xff3d5890,MoveZoomLensWithPosition_FW
0xff391ee0,MoveZoomPoint_FW
0xff391ea0,MoveZoomPosition_FW
0xff1027ec,MovieAF.Resume_FW
0xff1027d8,MovieAF.Suspend_FW
0xff037804,NewTaskShell
0xff037864,NewTaskShell_FW
0xff05553c,NFCEvt.CheckSetData_FW
0xff055418,NFCEvt.ClearUserArea_FW
0xff0550f8,NFCEvt.Create_FW
0xff0553e0,NFCEvt.DisableRFCom_FW
0xff0553a8,NFCEvt.EnableRFCom_FW
0xff055604,NFCEvt.FAGetSysArea_FW
0xff0556e0,NFCEvt.FAGetUserArea_FW
0xff055574,NFCEvt.FAInitialize_FW
0xff0555b0,NFCEvt.FAInitSysArea_FW
0xff055734,NFCEvt.FAResetNfcCard_FW
0xff055658,NFCEvt.FASetSysArea_FW
0xff055788,NFCEvt.FAWriteDefUsrArea_FW
0xff055450,NFCEvt.GetNfcAppStr_FW
0xff05584c,NFCEvt.GetSysArea_FW
0xff0551ec,NFCEvt.Initialize_FW
0xff0557f8,NFCEvt.InitSysArea_FW
0xff055294,NFCEvt.ReadTag_FW
0xff055a7c,NFCEvt.ResetNfcCard_FW
0xff055500,NFCEvt.SetDataForCMST_FW
0xff0554c0,NFCEvt.SetDataForCW_FW
0xff055488,NFCEvt.SetNfcAppStr_FW
0xff0558dc,NFCEvt.SetSysArea_FW
0xff0559d8,NFCEvt.SetSysAreaEx_FW
0xff055984,NFCEvt.SetSysAreaTypeB_FW
0xff055930,NFCEvt.SetSysAreaTypeF_FW
0xff0552cc,NFCEvt.SetUserArea_FW
0xff055224,NFCEvt.Terminate_FW
0xff05525c,NFCEvt.WriteNdefNG_FW
0xff0557c0,NFCEvt.WriteNdefOK_FW
0xff4dabdc,NotifyISMacroDistance_FW
0xff2fe4cc,NR_SetDarkSubType
0xff3d6d3c,NR_SetDoubleNRType_FW
0xff2fe4cc,NRTBL.SetDarkSubType_FW
0xff2fe4e8,NRTBL.SetDefectCorrectType_FW
0xff2fe504,NRTBL.SetTassenType_FW
0xff21def0,OffPrintPhySw_FW
0xff4d121c,OneShotWhigeBalance_FW
0xff4d121c,OneTypeWhiteBalance_FW
0xff21dee0,OnPrintPhySw_FW
0xff026ed4,Open
0xff023c70,open
0xff026ed4,Open_FW
0xff0af48c,OpenConsole_FW
0xff3b0b34,OpenFastDir
0xff0271d8,OpenForScrip_FW
0xff3d5550,OpenMechaShutter_FW
0xff4d4968,OpenMShutter_FW
0xff027654,OpLog.Create_FW
0xff0369f4,OpLog.Get_FW
0xff036a14,OpLog.GetUsrSet_FW
0xff036ad4,OpLog.Play_FW
0xff035ff8,OpLog.ReadFromROM_FW
0xff036060,OpLog.ReadFromSD_FW
0xff036cec,OpLog.Start_FW
0xff035f68,OpLog.Stop_FW
0xff036dd8,OpLog.Terminate_FW
0xff035f94,OpLog.WriteToROM_FW
0xff0364a0,OpLog.WriteToSD_FW
0xff1d4a24,OutputLogToFile_FW
0xff05effc,PB2Rec
0xff3da5e4,Peek16_FW
0xff3da5dc,Peek32_FW
0xff3da5ec,Peek8_FW
0xff390bec,PingWLANNetwork_FW
0xff3153d0,PointDefDetect_FW
0xff315820,PointKizuCheck_FW
0xff21e4e4,Poke16_FW
0xff21e4d4,Poke32_FW
0xff21e4f4,Poke8_FW
0xff0b2394,PostEventShootSeqToUI_FW
0xff0b2188,PostLogicalEventForNotPowerType
0xff0b2188,PostLogicalEventForNotPowerType_FW
0xff0b21d4,PostLogicalEventToUI
0xff0b21d4,PostLogicalEventToUI_FW
0x006b8600,PostMessageQueue
0x006b7d38,PostMessageQueueStrictly
0xff4d1ee0,PreFixAE_FW
0xff07f654,PrintAdjKabotanInfo_FW
0xff07f224,PrintAdjTableMap_FW
0xff1d1b2c,PrintAllAEIntegData_FW
0xff0ae710,PrintBuildDate_FW
0xff0ae724,PrintBuildTime_FW
0xff0ab904,Printf_FW
0xff1d4778,PrintFaexeVersioin_FW
0xff1d4744,PrintFirmVersion_FW
0xff0ae738,PrintFirmwareVersion_FW
0xff0ae7b4,PrintInternalFirmwareVersion_FW
0xff4d9948,PrintMultiWinScanTable_FW
0xff4d96fc,PrintScanTable_FW
0xff21f014,PT_MoveDigitalZoomToWide
0xff21efe4,PT_MoveOpticalZoomAt
0xff0c69fc,PT_PlaySound
0xff234360,PTM_AllReset_FW
0xff0b6294,PTM_AllResetToFactorySetting_FW
0xff23505c,PTM_BackupUIProperty_FW
0xff0b6780,PTM_GetCurrentItem
0xff0b6780,PTM_GetCurrentItem_FW
0xff234664,PTM_GetWorkingCaptureMode_FW
0xff234f88,PTM_IsEnableItem_FW
0xff2349c4,PTM_NextItem
0xff2349c4,PTM_NextItem_FW
0xff2349cc,PTM_PrevItem
0xff2349cc,PTM_PrevItem_FW
0xff0b6824,PTM_RestoreUIProperty_FW
0xff0b65fc,PTM_SetCurrentCaptureMode_FW
0xff23467c,PTM_SetCurrentItem
0xff23467c,PTM_SetCurrentItem_FW
0xff234d18,PTM_SetPropertyEnable
0xff234d18,PTM_SetProprietyEnable_FW
0xff4d71bc,PutInNdFilter
0xff4d71bc,PutInNdFilter_FW
0xff4d71f8,PutOutNdFilter
0xff4d71f8,PutOutNdFilter_FW
0xff035610,PutsCameraLogEvent_FW
0xff2ef8a4,qsort
0xff4d0428,QuietImageDrive_FW
0xff12a6d0,QuietImager_FW
0xff0cbe0c,rand
0xff023ec4,Read
0xff023ec4,Read_FW
0xff3b0c88,ReadFastDir
0xff2ef980,realloc
0xff3d9c68,reboot_fw_update
0xff05f054,Rec2PB
0xff3d5448,ReceiveMechaCircuitData_FW
0xff3d5470,ReceiveMechaCircuitDataAll_FW
0x006b849c,ReceiveMessageQueue
0x006b7d0c,ReceiveMessageQueueStrictly
0xff390fc0,RecSoundForNCAdjEvent_FW
0xff07f5b8,RefreshAdjustmentTableMirror_FW
0xff07f648,RefreshDefectTableMirror_FW
0xff028e74,RegComEventProc_FW
0xff4d19c4,RegistColorMatrix_FW
0xff034ac0,RegisterEventProcedure
0x006b5480,RegisterInterruptHandler
0xff17a024,RegisterNotifyConnectPTPIP_FW
0xff17a024,RegisterNotifyPTPIP_FW
0xff17a04c,RegisterResponseConnectPTPIP_FW
0xff17a04c,RegisterResponsePTPIP_FW
0xff085b30,RegistFirmScanNoticeCBR_FW
0x006b89ec,ReleaseRecursiveLock
0xff4d9620,ReloadAFAdjustment_FW
0xff4d6344,ReloadCdsAdjustment_FW
0xff4d1900,ReloadColorAdjustment_FW
0xff4d4710,ReloadDefectAdjustmentData_FW
0xff4d1778,ReloadEfAdjustment_FW
0xff4d6624,ReloadFocusLensAdjustment_FW
0xff4d4720,ReloadFROMDefectAdjustmentData_FW
0xff1d3e40,ReloadGetaAdjustment_FW
0xff1d3e2c,ReloadIrisAdjustment_FW
0xff4dacd0,ReloadISAdjustment_FW
0xff4d71a0,ReloadNdFilterAdjustment_FW
0xff4d4734,ReloadShadingAdjustmentData_FW
0xff4d1350,ReloadWBAdjustment_FW
0xff3918a4,ReloadZoomAdjustment_FW
0xff390fe0,ReloadZoomNCProfileEvent_FW
0xff0270c0,Remove
0xff3927c0,RemoveTransparentMemory_FW
0xff026894,RenameFile_Fut
0xff179f2c,RequestConnectPTPIP_FW
0xff179f74,RequestConnectPTPIPDef_FW
0xff179e48,RequestDisconnectPTPIP_FW
0xff4d6a5c,ResetFocus_FW
0xff3d3a94,ResetFocusLens
0xff3d3a94,ResetFocusLens_FW
0xff3d4d2c,ResetIris_FW
0xff2050d8,ResetIrisActuator_FW
0xff1d3c50,ResetIrisPosition_FW
0xff14bcd0,ResetNFCSystemArea_FW
0xff085b20,ResetRegistNoticeCBR_FW
0xff391df8,ResetZoom_FW
0xff3d5748,ResetZoomLens
0xff3d5748,ResetZoomLens_FW
0xff3d5774,ResetZoomLensToFirst_FW
0xff3d57b4,ResetZoomLensToTerminate_FW
0xff391f60,ResetZoomToAdjFirstPoint_FW
0xff392024,ResetZoomToAdjTerminatePoint_FW
0xff391e30,ResetZoomToFirst_FW
0xff391e30,ResetZoomToFirstPoint_FW
0xff391e68,ResetZoomToTerminate_FW
0xff391e68,ResetZoomToTerminatePoint_FW
0xff037c88,Restart
0xff0aea48,RomCheckSum_FW
0xff0af10c,RotateConsoleZOder_FW
0xff07f140,SaveAdjustmentTable_FW
0xff07f1c8,SaveAdjustmentValue_FW
0xff4d3a74,SaveBatSenseOffsetAdjustmentTable_FW
0xff21f358,SaveBmpVRAMData_FW
0xff07f1ac,SaveDefectAdjTable_FW
0xff1d44d0,SaveDUID_FW
0xff1d44f4,SaveDUIDCheckSum_FW
0xff1d450c,SaveFactoryAdjData_FW
0xff1d4564,SaveFactoryIDData_FW
0xff4d43d4,SaveFactoryReserveData_FW
0xff4d70cc,SaveFocusResetPulse_FW
0xff4d3fb8,SaveFromImage_FW
0xff1d4538,SaveHistoryAdjData_FW
0xff21f6e8,SavePaletteData
0xff21f6e8,SavePaletteData_FW
0xff1a6d40,Scene.ForbidContiSceneDetect_FW
0xff1a6dd4,Scene.TestBabySleep_FW
0xff1a6da0,Scene.TestBabySmile_FW
0xff1a6e3c,Scene.TestHumanSleep_FW
0xff1a6e08,Scene.TestHumanSmile_FW
0xff1a6e70,Scene.TestKidMove_FW
0xff1a6d70,Scene.TestSunset_FW
0xff0b87e0,ScreenLock
0xff0b8798,ScreenUnlock
0xff3da374,SDump_FW
0xff4da568,SearchBCentralPosition_FW
0xff4da568,SearchISLensCentralPosition_FW
0xff4d7ec4,SelectAdjBPFilter_FW
0xff3d622c,SelectPositionSignal_FW
0xff3d5424,SendMechaCircuitData_FW
0xff315894,SensDefCrowdCheck_FW
0xff0b24f0,set_control_event
0xff4d1e50,SetAdj_AEMode_FW
0xff1d33c8,SetAdjAEIntegSmearLimitter_FW
0xff4d850c,SetAdjAFIntegCrwAdd_FW
0xff4d7ef0,SetAdjAFWinPos_FW
0xff4d647c,SetAdjCdsMode_FW
0xff4d1d28,SetAE_CdsGainValue_FW
0xff4d1be0,SetAE_ShutterSpeed
0xff4d1be0,SetAE_ShutterSpeed_FW
0xff1d332c,SetAEIntegAverageOBData_FW
0xff1d26a8,SetAEIntegCorrectProperty_FW
0xff1d2730,SetAEIntegralGetaTime_FW
0xff1d26fc,SetAEIntegralValueProperty_FW
0xff1d261c,SetAEIntegStrobeProperty_FW
0xff1d2f9c,SetAEIntegValueBit_FW
0xff1d2f3c,SetAEIntegWindowsMode_FW
0xff0b4c3c,SetAutoShutdownTime
0xff0b4c3c,SetAutoShutdownTime_FW
0xff4d7f64,SetBPFilterForBP_FW
0xff4d6378,SetCDSGain_FW
0xff4d6448,SetCDSGainStep_FW
0xff4d6378,SetCdsGainValue_FW
0xff4d63b0,SetCdsPreGainReg_FW
0xff0c3230,SetCurrentCaptureModeType
0xff0c3230,SetCurrentCaptureModeType_FW
0xff091188,SetCzDebugFocusMode_FW
0xff091188,SetCzDebugSubjectDistance_FW
0xff4d3ab4,SetDate_FW
0xff4d3cd4,SetDay_FW
0xff3bf180,SetDCMotorWaitTime_FW
0xff1d33ec,SetDefaultAEIntegSmearLimitter_FW
0xff1d6ee0,SetDefaultRecParameter_FW
0xff315e88,SetDefectDebugInfo_FW
0xff315fa8,SetDefectRecParam_FW
0xff4d62fc,SetDeltaCDSGain_FW
0xff3d65a0,SetDISModeParam_FW
0xff4daad8,SetDISModeParameter_FW
0xff02cf48,SetDUIDFixFlag_FW
0xff02ce50,SetDurianMode_FW
0xff4f99a8,SetEsmDGain_FW
0xff4f9de0,SetEsmDriveVoltage_FW
0xff4f9ad0,SetEsmDrvPwmVal_FW
0xff4f9a20,SetEsmEncALightLevel_FW
0xff4f9a40,SetEsmEncBLightLevel_FW
0xff4f990c,SetEsmEncPhaseDiff_FW
0xff4f99c8,SetEsmEViClamp_FW
0xff4f9b18,SetEsmHiSpdDrvStrtSpd_FW
0xff4f998c,SetEsmIGain_FW
0xff4f9d88,SetEsmLeadAngleIntercept_FW
0xff4f9d6c,SetEsmLeadAngleSlope_FW
0xff4f9dc4,SetEsmLeadAngleValue_FW
0xff4f9b20,SetEsmOpenAcl1Len_FW
0xff4f9b30,SetEsmOpenAcl1Spd_FW
0xff4f9b28,SetEsmOpenAcl2Len_FW
0xff4f9b38,SetEsmOpenAcl2Spd_FW
0xff4f9b58,SetEsmOpenAclSldwExeFlg_FW
0xff4f9948,SetEsmOpenDriveDuty_FW
0xff4f9960,SetEsmOpenDriveVoltageToInf_FW
0xff4f9958,SetEsmOpenDriveVoltageToNear_FW
0xff4f9b48,SetEsmOpenSldw1Spd_FW
0xff4f9b50,SetEsmOpenSldw2Spd_FW
0xff4f9b40,SetEsmOpenSldwLen_FW
0xff4f99d8,SetEsmParamLPF2_FW
0xff4f99e8,SetEsmParamPLF_FW
0xff4f9970,SetEsmPGain_FW
0xff4f99f8,SetEsmPiDefaultPosition_FW
0xff4f9a08,SetEsmPiFallThresholdLevel_FW
0xff4f9b60,SetEsmPiMstCntSyncFun_FW
0xff4f9a10,SetEsmPiOverrunPulse_FW
0xff4f9a00,SetEsmPiRiseThresholdLevel_FW
0xff4f9968,SetEsmPWMFreqAndFixed_FW
0xff4f9928,SetEsmPwmFrequency_FW
0xff4f9ad8,SetEsmRstPiPosLtchFun_FW
0xff4f9870,SetEsmTargetPosition_FW
0xff4f9890,SetEsmTargetSpeed_FW
0xff4f9b7c,SetEsmTestAllLen_FW
0xff4f9bb4,SetEsmTestEndLen_FW
0xff4f9bd0,SetEsmTestSpd_FW
0xff4f9b98,SetEsmTestStrtLen_FW
0x006b8230,SetEventFlag
0xff4d1760,SetExStrobeMode_FW
0xff02d048,SetFactoryMasterFlag_FW
0xff02d078,SetFactoryMasterROMProtection_FW
0xff02ced0,SetFactoryMode_FW
0xff4d417c,SetFactorySerialNumber_FW
0xff39141c,SetFaexeEventTableActivation_FW
0xff0273a0,SetFileAttributes
0xff027328,SetFileTimeStamp
0xff3d6898,SetFixedPWMOutA_FW
0xff3d68b4,SetFixedPWMOutB_FW
0xff3d42f8,SetFocusActuatorHoldVoltage_FW
0xff3d4bec,SetFocusActuatorMicroStepCountSync_FW
0xff4d6fa0,SetFocusEncDuty_FW
0xff4d6ff0,SetFocusEncLightLevel_FW
0xff3d444c,SetFocusLensAccelerationTable_FW
0xff3d45e8,SetFocusLensCondition_FW
0xff3d45d4,SetFocusLensDefaultPullOutTable_FW
0xff3d4974,SetFocusLensDriveVoltage_FW
0xff3d4b00,SetFocusLensEncDuty_FW
0xff3d4a2c,SetFocusLensGainSlope_FW
0xff3d49ec,SetFocusLensHoldVoltage_FW
0xff3d473c,SetFocusLensMaxSpeedLimit_FW
0xff3d49b0,SetFocusLensSettingWaitVoltage_FW
0xff3d4558,SetFocusLensSlowdownTable_FW
0xff3d430c,SetFocusLensSpeed_FW
0xff3d4394,SetFocusLensSpeedTable_FW
0xff4d6c78,SetFocusResetState_FW
0xff3d5f40,SetGyro10BitDACPitch_FW
0xff20f510,SetGyro10BitDACRoll_FW
0xff3d5f5c,SetGyro10BitDACYaw_FW
0xff3d5fe0,SetGyroFilterChargeStart_FW
0xff3d5fe8,SetGyroFilterChargeStop_FW
0xff3d5f80,SetGyroHPFINOffsetPitch_FW
0xff20f550,SetGyroHPFINOffsetRoll_FW
0xff3d5f9c,SetGyroHPFINOffsetYaw_FW
0xff4d3d3c,SetHour_FW
0xff0ac954,SetHPTimerAfterNow
0xff0ac9d4,SetHPTimerAfterTimeout
0xff21df1c,SetIgnoreAVJACK_FW
0xff4d39b0,SetImageMode
0xff4d3a84,SetImageMode_FW
0xff4d3a60,SetInputVoltage_FW
0xff3d4fa8,SetIrisDriveVoltage_FW
0xff3d4fc0,SetIrisDriveVoltageLow_FW
0xff3d4ff0,SetIrisHoldVoltage_FW
0xff3d4fd8,SetIrisSettingWaitVoltage_FW
0xff3d65f8,SetISAdjData_FW
0xff3d6608,SetISCenterShiftA_FW
0xff3d6624,SetISCenterShiftB_FW
0xff4da5a8,SetISControllMode_FW
0xff3d6180,SetISControlType_FW
0xff3d6530,SetISCrossTalkCompA1_FW
0xff3d654c,SetISCrossTalkCompA2_FW
0xff3d6568,SetISCrossTalkCompB1_FW
0xff3d6584,SetISCrossTalkCompB2_FW
0xff4dab14,SetISCrossTalkCompCoeff_FW
0xff4da890,SetISCutOffFreqIndex_FW
0xff3d5af0,SetISDriveAaxis_FW
0xff3d5b0c,SetISDriveBaxis_FW
0xff3d6768,SetISFocusLensDistance_FW
0xff4da90c,SetISGyro10BitDACPitch_FW
0xff4da918,SetISGyro10BitDACYaw_FW
0xff4da9d4,SetISGyroCompensationMode_FW
0xff4da994,SetISGyroFilterCharge_FW
0xff3d5bf0,SetISGyroGainAaxis_FW
0xff3d5c0c,SetISGyroGainBaxis_FW
0xff3d5c28,SetISGyroGainbyAxisType_FW
0xff4da8e4,SetISGyroHPFINOffsetPitch_FW
0xff4da8f0,SetISGyroHPFINOffsetYaw_FW
0xff4da924,SetISGyroOffset10BitDACData_FW
0xff4da8fc,SetISGyroOffsetHPFINData_FW
0xff4da714,SetISGyroPitchGain_FW
0xff4da700,SetISGyroYawGain_FW
0xff3d6330,SetISHallAmpFirstGain_FW
0xff4da754,SetISHallDevicePitchGain_FW
0xff4da794,SetISHallDevicePitchOffset_FW
0xff4da740,SetISHallDeviceYawGain_FW
0xff4da780,SetISHallDeviceYawOffset_FW
0xff3d5b8c,SetISHallGainAaxis_FW
0xff3d5ba8,SetISHallGainBaxis_FW
0xff3d5bc4,SetISHallGainbyAxisType_FW
0xff3d5b28,SetISHallOffsetAaxis_FW
0xff3d5b44,SetISHallOffsetBaxis_FW
0xff3d5b60,SetISHallOffsetbyAxisType_FW
0xff3d6254,SetISHPFCutoff_FW
0xff4da890,SetISHPFCutOffFreqIndex_FW
0xff4da6e8,SetISLensDriveValue_FW
0xff4da728,SetISLensGyroGain_FW
0xff4da768,SetISLensHallGain_FW
0xff4da7a8,SetISLensHallOffset_FW
0xff4daac4,SetISLensPWMMode_FW
0xff3d62c0,SetISLPFAaxis_FW
0xff3d62d8,SetISLPFBaxis_FW
0xff4da85c,SetISLPFCutOffFreqAaxis_FW
0xff4da868,SetISLPFCutOffFreqBaxis_FW
0xff4dabc8,SetISMacroMode_FW
0xff4da6c0,SetISPitchPWM_FW
0xff3d68d8,SetISPWMFreqAndFixed_FW
0xff3d68ec,SetISPWMFrequency_FW
0xff3d61b0,SetISStillStatus_FW
0xff3d5fc8,SetISTuningFlag_FW
0xff4da9a8,SetISTuningMode_FW
0xff4da9c0,SetISTuningOff_FW
0xff4da6d4,SetISYawPWM_FW
0xff4d3f64,SetLangMenuType_FW
0xff3d51c4,SetLensOutsideFlag_FW
0xff1d32fc,SetLineDefMarkThroughMode_FW
